date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:24:05	493553/493553	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:05%20GMT	https://www.datacaptive.com/healthcare-mailing-list/orthodontics-and-dentofacial-specialist-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/orthodontics-and-dentofacial-specialist-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:06	1037/1037	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:25:15%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/02/icon-1.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/02/icon-1.png	(from https://www.datacaptive.com/company-insights/)
14:24:06	493833/493833	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:06%20GMT	https://www.datacaptive.com/healthcare-mailing-list/orthodontist-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/orthodontist-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:06	1076/1076	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:25:56%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/02/icon-2.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/02/icon-2.png	(from https://www.datacaptive.com/company-insights/)
14:24:07	492150/492150	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:07%20GMT	https://www.datacaptive.com/healthcare-mailing-list/orthopedic-surgeons-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/orthopedic-surgeons-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:08	579/579	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:25:58%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/02/icon-3.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/02/icon-3.png	(from https://www.datacaptive.com/company-insights/)
14:24:09	494180/494180	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:08%20GMT	https://www.datacaptive.com/healthcare-mailing-list/otolaryngologist-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/otolaryngologist-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:09	1087/1087	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:26:00%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/02/icon-4.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/02/icon-4.png	(from https://www.datacaptive.com/company-insights/)
14:24:10	493303/493303	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:10%20GMT	https://www.datacaptive.com/healthcare-mailing-list/pacs-administrator-mailing-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/pacs-administrator-mailing-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:10	1383/1383	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:26:03%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/02/icon-5.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/02/icon-5.png	(from https://www.datacaptive.com/company-insights/)
14:24:11	492890/492890	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:11%20GMT	https://www.datacaptive.com/healthcare-mailing-list/pain-medicine-specialists-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/pain-medicine-specialists-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:12	980/980	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:26:06%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/02/icon-6.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/02/icon-6.png	(from https://www.datacaptive.com/company-insights/)
14:24:12	494872/494872	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:12%20GMT	https://www.datacaptive.com/healthcare-mailing-list/paramedic-emergency-medical-technicians-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/paramedic-emergency-medical-technicians-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:14	141045/141045	---M--	200	added ('OK')	image/gif	date:Thu,%2005%20Mar%202020%2010:30:39%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/02/cmpywork.gif	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/02/cmpywork.gif	(from https://www.datacaptive.com/company-insights/)
14:24:14	492460/492460	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:13%20GMT	https://www.datacaptive.com/healthcare-mailing-list/pediatric-nurse-practitioners-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/pediatric-nurse-practitioners-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:15	459335/459335	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:14%20GMT	https://www.datacaptive.com/healthcare-mailing-list/pediatric-oncology-nurse-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/pediatric-oncology-nurse-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:15	75433/75433	---M--	200	added ('OK')	image/gif	date:Thu,%2005%20Mar%202020%2010:31:04%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/02/cm01.gif	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/02/cm01.gif	(from https://www.datacaptive.com/company-insights/)
14:24:16	492323/492323	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:16%20GMT	https://www.datacaptive.com/healthcare-mailing-list/pediatric-surgeons-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/pediatric-surgeons-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:17	23901/23901	---M--	200	added ('OK')	image/gif	date:Thu,%2005%20Mar%202020%2010:31:07%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/02/cm02.gif	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/02/cm02.gif	(from https://www.datacaptive.com/company-insights/)
14:24:17	477644/477644	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:17%20GMT	https://www.datacaptive.com/healthcare-mailing-list/pediatrician-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/pediatrician-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:17	11024/11024	---M--	200	added ('OK')	image/gif	date:Thu,%2005%20Mar%202020%2010:31:10%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/02/cm03.gif	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/02/cm03.gif	(from https://www.datacaptive.com/company-insights/)
14:24:18	492704/492704	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:18%20GMT	https://www.datacaptive.com/healthcare-mailing-list/perinatologist-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/perinatologist-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:19	21144/21144	---M--	200	added ('OK')	image/gif	date:Thu,%2005%20Mar%202020%2010:31:13%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/02/cm04.gif	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/02/cm04.gif	(from https://www.datacaptive.com/company-insights/)
14:24:19	511275/511275	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:19%20GMT	https://www.datacaptive.com/healthcare-mailing-list/pharmaceutical-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/pharmaceutical-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:19	20836/20836	---M--	200	added ('OK')	image/gif	date:Thu,%2005%20Mar%202020%2010:31:16%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/02/cm05.gif	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/02/cm05.gif	(from https://www.datacaptive.com/company-insights/)
14:24:20	11670/11670	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Mar%202020%2008:36:17%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/03/company-insights-1.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/03/company-insights-1.png	(from https://www.datacaptive.com/company-insights/)
14:24:21	492972/492972	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:21%20GMT	https://www.datacaptive.com/healthcare-mailing-list/pharmacy-directors-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/pharmacy-directors-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:22	9629/9629	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Mar%202020%2008:37:25%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/03/company-insights-2.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/03/company-insights-2.png	(from https://www.datacaptive.com/company-insights/)
14:24:26	492627/492627	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:22%20GMT	https://www.datacaptive.com/healthcare-mailing-list/phlebotomist-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/phlebotomist-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:28	491261/491261	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:23%20GMT	https://www.datacaptive.com/healthcare-mailing-list/physiatrist-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/physiatrist-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:28	489482/489482	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:24%20GMT	https://www.datacaptive.com/healthcare-mailing-list/physician-recruiters-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/physician-recruiters-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:28	491579/491579	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:26%20GMT	https://www.datacaptive.com/healthcare-mailing-list/physicians-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/physicians-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:28	493625/493625	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:28%20GMT	https://www.datacaptive.com/healthcare-mailing-list/plastic-and-reconstructive-surgery-specialists-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/plastic-and-reconstructive-surgery-specialists-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:30	494948/494948	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:30%20GMT	https://www.datacaptive.com/healthcare-mailing-list/plastic-surgeons-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/plastic-surgeons-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:31	2493/2493	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Mar%202020%2008:54:30%20GMT	https://www.datacaptive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.datacaptive.com%2Fbusiness-email-list%2F	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-json/oembed/1.0/embed9e2c.json	(from https://www.datacaptive.com/business-email-list/)
14:24:31	492282/492282	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:31%20GMT	https://www.datacaptive.com/healthcare-mailing-list/podiatric-surgeons-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/podiatric-surgeons-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:33	491819/491819	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:32%20GMT	https://www.datacaptive.com/healthcare-mailing-list/podiatrist-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/podiatrist-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:34	493341/493341	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:34%20GMT	https://www.datacaptive.com/healthcare-mailing-list/postoperative-nurses-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/postoperative-nurses-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:35	488593/488593	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:35%20GMT	https://www.datacaptive.com/healthcare-mailing-list/prosthodontists-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/prosthodontists-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:36	2628/2628	---MCZ	200	added ('OK')	text/xml	date:Mon,%2016%20Mar%202020%2008:54:35%20GMT	https://www.datacaptive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.datacaptive.com%2Fbusiness-email-list%2F&format=xml	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-json/oembed/1.0/embed7c82	(from https://www.datacaptive.com/business-email-list/)
14:24:36	478977/478977	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:36%20GMT	https://www.datacaptive.com/healthcare-mailing-list/psychiatric-mental-health-nurse-practitioners-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/psychiatric-mental-health-nurse-practitioners-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:38	148206/148206	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:00:32%20GMT	https://www.datacaptive.com/wp-content/uploads/2019/10/business-banner1.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2019/10/business-banner1.png	(from https://www.datacaptive.com/business-email-list/)
14:24:40	492895/492895	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:40%20GMT	https://www.datacaptive.com/healthcare-mailing-list/quality-assurance-medical-directors-email-lists/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/quality-assurance-medical-directors-email-lists/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:41	115477/115477	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:00:38%20GMT	https://www.datacaptive.com/wp-content/uploads/2019/10/business-industry.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2019/10/business-industry.png	(from https://www.datacaptive.com/business-email-list/)
14:24:42	492620/492620	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:41%20GMT	https://www.datacaptive.com/healthcare-mailing-list/public-health-nurses-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/public-health-nurses-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:42	493597/493597	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:42%20GMT	https://www.datacaptive.com/healthcare-mailing-list/radiation-oncologist-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/radiation-oncologist-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:43	105608/105608	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:27:31%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/02/target-business.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/02/target-business.png	(from https://www.datacaptive.com/business-email-list/)
14:24:43	494110/494110	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:43%20GMT	https://www.datacaptive.com/healthcare-mailing-list/radiology-directors-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/radiology-directors-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:44	487336/487336	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:44%20GMT	https://www.datacaptive.com/healthcare-mailing-list/radiology-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/radiology-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:45	80533/80533	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:01:21%20GMT	https://www.datacaptive.com/wp-content/uploads/2019/10/business-finanical.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2019/10/business-finanical.png	(from https://www.datacaptive.com/business-email-list/)
14:24:46	492324/492324	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:40%20GMT	https://www.datacaptive.com/healthcare-mailing-list/pulmonologist-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/pulmonologist-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:46	494196/494196	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:45%20GMT	https://www.datacaptive.com/healthcare-mailing-list/reflexologists-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/reflexologists-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:47	77491/77491	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:02:01%20GMT	https://www.datacaptive.com/wp-content/uploads/2019/10/real-estate.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2019/10/real-estate.png	(from https://www.datacaptive.com/business-email-list/)
14:24:47	493436/493436	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:47%20GMT	https://www.datacaptive.com/healthcare-mailing-list/registered-dietitian-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/registered-dietitian-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:48	87068/87068	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:02:06%20GMT	https://www.datacaptive.com/wp-content/uploads/2019/10/business-estate.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2019/10/business-estate.png	(from https://www.datacaptive.com/business-email-list/)
14:24:48	129616/129616	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:48%20GMT	https://www.datacaptive.com/healthcare-mailing-list/registered-nurses-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/registered-nurses-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:50	90086/90086	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:02:11%20GMT	https://www.datacaptive.com/wp-content/uploads/2019/10/marketing-research.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2019/10/marketing-research.png	(from https://www.datacaptive.com/business-email-list/)
14:24:50	492978/492978	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:49%20GMT	https://www.datacaptive.com/healthcare-mailing-list/rehabilitation-practitioner-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/rehabilitation-practitioner-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:50	493476/493476	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:50%20GMT	https://www.datacaptive.com/healthcare-mailing-list/reproductive-endocrinologist-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/reproductive-endocrinologist-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:51	66997/66997	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:02:15%20GMT	https://www.datacaptive.com/wp-content/uploads/2019/10/insurance-business.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2019/10/insurance-business.png	(from https://www.datacaptive.com/business-email-list/)
14:24:52	459453/459453	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:51%20GMT	https://www.datacaptive.com/healthcare-mailing-list/reproductive-health-nurses-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/reproductive-health-nurses-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:52	47247/47247	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:06:37%20GMT	https://www.datacaptive.com/wp-content/uploads/2019/12/DataCaptive-map.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2019/12/DataCaptive-map.png	(from https://www.datacaptive.com/business-email-list/)
14:24:53	492963/492963	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:52%20GMT	https://www.datacaptive.com/healthcare-mailing-list/respiratory-therapist-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/respiratory-therapist-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:54	124533/124533	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202020%2010:23:36%20GMT	https://www.datacaptive.com/wp-content/uploads/2020/02/technology-users-email-list-banner.png	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-content/uploads/2020/02/technology-users-email-list-banner.png	(from https://www.datacaptive.com/business-email-list/)
14:24:57	494810/494810	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:54%20GMT	https://www.datacaptive.com/healthcare-mailing-list/rheumatologist-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/rheumatologist-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:59	493467/493467	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:53%20GMT	https://www.datacaptive.com/healthcare-mailing-list/retirement-communities-and-homes-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/retirement-communities-and-homes-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:59	495192/495192	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:55%20GMT	https://www.datacaptive.com/healthcare-mailing-list/rhinologists-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/rhinologists-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:24:59	496993/496993	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:56%20GMT	https://www.datacaptive.com/healthcare-mailing-list/speech-pathologist-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/speech-pathologist-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:25:00	494498/494498	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:54:59%20GMT	https://www.datacaptive.com/healthcare-mailing-list/speech-therapist-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/speech-therapist-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:25:02	507831/507831	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202020%2008:55:01%20GMT	https://www.datacaptive.com/healthcare-mailing-list/sports-medicine-physicians-email-list/	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/healthcare-mailing-list/sports-medicine-physicians-email-list/index.html	(from https://www.datacaptive.com/discover-leads/)
14:25:02	2282/2282	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Mar%202020%2008:55:02%20GMT	https://www.datacaptive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.datacaptive.com%2Fdata-enrichment-solutions%2F	C:/Users/lakshmi%20kanth/Desktop/wexinfinity%20files/datacaptive/www.datacaptive.com/wp-json/oembed/1.0/embedaf4c.json	(from https://www.datacaptive.com/data-enrichment-solutions/)
